student_id,student_first_name,student_last_name,student_email,student_major,student_status,student_enrollment_date,student_cohort,current_gpa,cumulative_gpa,credits_completed,semesters_enrolled,academic_standing,scholarship_id,scholarship_name,scholarship_type,scholarship_amount,award_date,academic_year,is_renewable,gpa_requirement,renewal_count,total_scholarships,total_scholarship_amount,merit_scholarship_total,need_based_total,athletic_scholarship_total,departmental_total,avg_scholarship_amount,largest_scholarship,total_tuition_paid,scholarship_coverage_pct,net_tuition_cost,has_additional_aid,semesters_since_award,gpa_at_award,gpa_current,gpa_change_since_award,met_gpa_requirement,courses_passed_since_award,credits_earned_since_award,is_still_enrolled,retention_status,graduation_status,semesters_retained,retention_rate_pct,gpa_vs_non_scholarship_avg,retention_vs_non_scholarship,graduation_rate_vs_average,scholarship_per_credit_hour,scholarship_roi_score,is_scholarship_at_risk,is_high_performer,is_scholarship_renewed,meets_requirements
5359,Mary,Bowman,oblack@example.org,Engineering,Active,2024-04-20,2024,3.11,3.11,22,5,Good,9889e93f-6b91-4eae-abda-d87f7dd6d125,Dean's Scholarship,Departmental,10775.46,2023-05-13,2023-2024,True,2.72,0,1,19024.18,0,0,0,5707.26,19024.18,10775.46,42921.03,47.56,16791.88,True,3,3.83,3.11,-0.72,True,38,76,True,Retained,In Progress,7,95.45,0.42,9.69,0.32,864.74,77.73,False,False,False,True
2631,Ricky,Williams,lisa42@example.org,Engineering,Graduated,2025-11-16,2025,3.79,3.79,75,8,Good,aa908dde-e5b5-4b0a-9069-52a8ac64c5c6,STEM Innovation Grant,Departmental,11272.95,2023-03-09,2023-2024,False,2.56,0,3,22491.69,0,0,0,6747.51,7497.23,11272.95,57265.67,56.23,22391.35,False,2,3.79,3.79,0.0,True,23,40,False,Not Retained,Graduated,4,85.98,0.18,5.21,-0.19,299.89,67.79,False,True,False,True
8176,Brenda,Hall,nguyenamanda@example.net,English,Active,2025-02-27,2025,3.72,3.72,47,2,Good,51756550-4f2d-43d9-8d28-e0170956ead4,Diversity Scholarship,Athletic,6145.39,2023-06-09,2023-2024,False,3.38,2,1,6724.38,0,0,3362.19,0,6724.38,6145.39,30281.42,16.81,30575.44,False,3,3.22,3.72,0.5,True,11,112,True,Retained,In Progress,7,86.65,0.06,3.19,-4.22,143.07,89.59,False,True,False,True
6364,Justin,Anderson,ostuart@example.org,Economics,On Leave,2024-05-09,2024,2.38,2.38,102,8,Warning,0e2987bd-1d97-4c04-b65b-f56cbc172d76,Athletic Excellence,Need-Based,2137.7,2023-07-16,2023-2024,True,2.89,3,3,2266.74,0,680.02,0,0,755.58,2137.7,26647.18,5.67,24266.29,False,3,3.58,2.38,-1.2,False,29,83,False,Not Retained,Graduated,6,88.13,0.07,14.13,0.82,22.22,68.88,True,False,False,False
3523,Gregory,Charles,justinguzman@example.com,Physics,Active,2022-10-16,2022,2.49,2.49,89,8,Warning,7380acf2-c976-4e0b-a827-01321bc7893b,First Generation Grant,Need-Based,13082.01,2024-04-30,2024-2025,False,3.16,3,2,30936.71,0,9281.01,0,0,15468.35,13082.01,45317.18,77.34,30156.98,False,6,3.14,2.49,-0.65,False,28,74,True,Retained,In Progress,4,93.97,-0.27,4.42,6.97,347.6,87.35,True,False,False,False
6367,Sharon,Henry,joshua68@example.net,Economics,Active,2024-03-31,2024,2.37,2.37,58,3,Warning,44eaf35e-69c4-422b-9142-63bf2926795c,Diversity Scholarship,Merit,10515.05,2023-04-02,2023-2024,False,2.78,2,3,24950.47,9980.19,0,0,0,8316.82,10515.05,24073.56,62.38,49838.2,True,5,3.63,2.37,-1.26,False,33,56,True,Retained,In Progress,1,94.24,-0.04,10.0,2.63,430.18,93.5,True,False,True,False
9933,Stephanie,Brown,sruiz@example.org,Business,Active,2023-03-14,2023,2.46,2.46,36,2,Warning,b67d0fdf-6458-45a3-afbb-0c328d885d3f,Diversity Scholarship,Athletic,9965.96,2024-12-10,2024-2025,False,2.94,3,3,11883.27,0,0,5941.63,0,3961.09,9965.96,52973.88,29.71,19372.14,True,3,3.09,2.46,-0.63,False,13,50,True,Retained,In Progress,3,92.67,-0.1,4.18,2.84,330.09,72.61,True,False,False,False
4135,Gregory,Whitaker,ugates@example.net,Engineering,Active,2022-10-16,2022,2.05,2.05,61,4,Warning,630af5cc-b8a3-4904-bb70-28eaef361935,Diversity Scholarship,Athletic,6187.14,2024-06-06,2024-2025,False,3.06,2,3,11226.91,0,0,5613.46,0,3742.3,6187.14,49832.06,28.07,44275.85,True,4,3.24,2.05,-1.19,False,19,77,True,Retained,In Progress,4,87.14,-0.19,12.96,1.47,184.05,59.79,True,False,False,False
8205,Misty,Moss,bradleylisa@example.net,Computer Science,Active,2022-01-25,2022,2.92,2.92,113,7,Warning,07741807-9c78-4477-a0e3-2f676e9fd60c,First Generation Grant,Departmental,11248.37,2023-11-18,2023-2024,True,2.64,0,1,21666.04,0,0,0,6499.81,21666.04,11248.37,21568.82,54.17,13814.41,False,2,3.24,2.92,-0.32,True,40,56,True,Retained,In Progress,8,94.78,0.2,9.57,1.32,191.73,80.58,False,False,True,True
8108,Jamie,Shelton,hernandezdana@example.net,Biology,On Leave,2024-05-04,2024,3.22,3.22,1,5,Good,2de8a0db-e29d-48cb-86e2-c76b1d2867f4,Athletic Excellence,Need-Based,12957.86,2024-09-13,2024-2025,False,2.82,0,3,22556.18,0,6766.85,0,0,7518.73,12957.86,41745.17,56.39,44485.44,False,1,3.43,3.22,-0.21,True,19,34,False,Not Retained,Graduated,4,96.46,-0.02,5.88,5.36,22556.18,59.34,False,False,False,True
2362,Andrew,Sullivan,michelle05@example.org,Engineering,On Leave,2023-09-21,2023,2.4,2.4,108,3,Warning,24bc1b6d-bbce-4a7c-9332-57dcce3d2201,Diversity Scholarship,Need-Based,12453.68,2023-10-10,2023-2024,False,2.9,3,2,13604.56,0,4081.37,0,0,6802.28,12453.68,24122.17,34.01,12274.95,True,5,3.67,2.4,-1.27,False,14,85,False,Not Retained,Graduated,6,85.05,0.38,3.46,-3.03,125.97,72.97,True,False,True,False
9356,Kathryn,Smith,brentrodriguez@example.org,Computer Science,Active,2024-11-30,2024,3.13,3.13,66,4,Good,d56d96f3-eef6-4e93-a721-58ba019a4c07,Dean's Scholarship,Need-Based,2257.52,2024-06-05,2024-2025,False,3.04,0,3,5284.9,0,1585.47,0,0,1761.63,2257.52,57933.25,13.21,26922.93,True,1,3.68,3.13,-0.55,True,32,115,True,Retained,In Progress,3,85.47,0.45,9.35,4.52,80.07,83.03,False,False,False,True
5804,Alan,Brown,bradleytaylor@example.org,Biology,Graduated,2025-11-08,2025,2.55,2.55,90,7,Warning,cedf40d7-4a90-4002-ada4-fc9c9a5e1f70,Dean's Scholarship,Merit,13650.93,2023-08-29,2023-2024,False,3.01,3,3,26564.92,10625.97,0,0,0,8854.97,13650.93,24204.9,66.41,23556.68,False,4,3.42,2.55,-0.87,True,12,37,False,Not Retained,Graduated,1,95.61,0.13,3.64,2.12,295.17,73.54,False,False,True,True
7473,Sheri,Horton,sharrison@example.net,Business,Active,2024-01-05,2024,3.96,3.96,21,2,Good,654a70cb-8693-4e57-9c66-90ee6d044426,Athletic Excellence,Athletic,13302.69,2023-04-17,2023-2024,False,3.47,0,2,18038.13,0,0,9019.07,0,9019.07,13302.69,27026.71,45.1,25725.98,True,4,3.03,3.96,0.93,True,16,116,True,Retained,In Progress,3,85.17,0.37,8.38,7.94,858.96,58.14,False,True,False,True
5995,Victoria,Fernandez,karinagarza@example.org,History,Active,2024-10-19,2024,3.11,3.11,83,7,Good,56303d47-7871-407c-9eaa-6646a691ee88,Diversity Scholarship,Merit,5629.3,2023-09-30,2023-2024,True,3.46,2,1,11256.12,4502.45,0,0,0,11256.12,5629.3,23156.83,28.14,25197.71,False,2,3.76,3.11,-0.65,True,39,94,True,Retained,In Progress,1,97.74,-0.1,12.43,2.33,135.62,63.9,False,False,True,True
4388,Michael,Warren,melissarussell@example.net,Engineering,Active,2024-12-30,2024,2.25,2.25,111,4,Warning,251d246d-39c7-463a-86c2-ca45a5912ad5,Athletic Excellence,Departmental,13533.92,2023-02-03,2023-2024,False,3.46,1,3,20525.95,0,0,0,6157.79,6841.98,13533.92,32167.95,51.31,40924.52,True,6,3.32,2.25,-1.07,False,34,88,True,Retained,In Progress,3,92.63,0.39,9.75,1.72,184.92,84.21,True,False,False,False
653,Natasha,Wang,rmccormick@example.org,Economics,Active,2024-07-26,2024,3.71,3.71,66,3,Good,49cb50ff-b716-4d7a-98e7-fd2010eda51c,Dean's Scholarship,Athletic,5444.8,2024-02-19,2024-2025,True,3.44,2,2,7850.84,0,0,3925.42,0,3925.42,5444.8,36694.55,19.63,10227.59,True,6,3.43,3.71,0.28,True,18,41,True,Retained,In Progress,3,89.08,-0.11,3.22,-2.24,118.95,76.57,False,True,True,True
7582,Jessica,Campbell,johngarcia@example.org,Biology,Active,2024-01-22,2024,3.72,3.72,102,2,Good,6d5c1405-a96b-4181-a4e4-51613938dfae,Leadership Scholarship,Need-Based,1218.3,2023-07-28,2023-2024,False,3.3,3,3,2641.0,0,792.3,0,0,880.33,1218.3,30868.27,6.6,10558.76,True,4,3.36,3.72,0.36,True,39,36,True,Retained,In Progress,3,97.38,0.11,4.6,-1.36,25.89,55.22,False,True,True,True
3999,Daniel,Wallace,amedina@example.com,Economics,Active,2023-03-23,2023,3.51,3.51,49,8,Good,e83ea248-60b9-4ecc-82e2-4ae80966d07d,Dean's Scholarship,Need-Based,3701.22,2023-02-27,2023-2024,True,2.96,0,1,6976.7,0,2093.01,0,0,6976.7,3701.22,24212.33,17.44,15127.36,False,6,3.55,3.51,-0.04,True,35,78,True,Retained,In Progress,3,88.01,0.21,6.59,-2.99,142.38,65.57,False,False,False,True
57,Kenneth,Craig,gregorychase@example.com,Biology,Active,2023-05-23,2023,3.21,3.21,45,2,Good,a2024baa-e4ca-46b5-8762-50d170f5c741,Community Service Award,Merit,8962.29,2023-07-28,2023-2024,False,3.07,3,1,20824.5,8329.8,0,0,0,20824.5,8962.29,39807.16,52.06,42622.91,False,1,3.55,3.21,-0.34,True,11,94,True,Retained,In Progress,4,94.84,-0.29,13.62,4.76,462.77,74.34,False,False,False,True
8811,Deborah,Greer,hmiller@example.com,English,Active,2024-08-28,2024,3.98,3.98,114,6,Good,810f495b-b6f2-4664-9c8b-9fe6f8f975da,Community Service Award,Departmental,4178.1,2023-03-23,2023-2024,True,3.2,1,3,6224.29,0,0,0,1867.29,2074.76,4178.1,38780.87,15.56,13078.48,False,2,3.95,3.98,0.03,True,32,105,True,Retained,In Progress,6,89.2,0.07,9.25,-0.06,54.6,56.6,False,True,True,True
4071,Carla,Murillo,tina78@example.org,English,Graduated,2024-09-29,2024,2.76,2.76,84,3,Warning,b4085f66-5a4e-4813-92ef-64ba7f0d6ad1,Presidential Scholarship,Athletic,12521.18,2025-01-11,2025-2026,True,3.35,0,2,14412.7,0,0,7206.35,0,7206.35,12521.18,40375.5,36.03,33205.85,True,4,3.63,2.76,-0.87,True,17,75,False,Not Retained,Graduated,4,96.32,0.12,12.46,6.85,171.58,52.2,False,False,False,True
1578,Holly,Gray,uclark@example.com,Physics,Active,2024-06-11,2024,3.25,3.25,116,7,Good,db401b87-f1ef-4c75-9e1d-6dc5e62dcd7f,Leadership Scholarship,Need-Based,7028.15,2023-08-19,2023-2024,True,2.98,3,3,16859.04,0,5057.71,0,0,5619.68,7028.15,27983.39,42.15,48460.29,False,2,3.61,3.25,-0.36,True,35,85,True,Retained,In Progress,1,87.71,-0.24,9.57,0.94,145.34,81.59,False,False,False,True
7885,Alexander,Hubbard,chenedward@example.org,Biology,Graduated,2023-11-07,2023,2.15,2.15,7,8,Warning,b8755a86-e906-40cc-ad58-a72a347a0fbd,Community Service Award,Departmental,14202.69,2024-07-31,2024-2025,True,2.95,2,2,32606.65,0,0,0,9782.0,16303.33,14202.69,42007.34,81.52,34238.69,True,2,3.36,2.15,-1.21,False,29,32,False,Not Retained,Graduated,4,90.9,0.35,5.91,5.32,4658.09,68.68,True,False,False,False
8098,Margaret,Evans,jeffreyramos@example.com,Physics,Active,2022-09-11,2022,3.51,3.51,117,6,Good,336778fe-dad3-426f-a551-9d0336dfb0c1,STEM Innovation Grant,Merit,3152.43,2023-07-25,2023-2024,True,2.62,3,2,4270.89,1708.36,0,0,0,2135.44,3152.43,38291.07,10.68,49446.24,False,5,3.35,3.51,0.16,True,23,111,True,Retained,In Progress,6,93.7,-0.23,10.11,5.97,36.5,91.45,False,False,True,True
7110,Randy,Todd,jordanwallace@example.org,Engineering,Graduated,2024-10-27,2024,2.11,2.11,77,3,Warning,105eaf75-ad33-4eb5-891e-7d476211114b,Presidential Scholarship,Need-Based,10214.95,2025-01-13,2025-2026,False,2.95,2,2,16604.14,0,4981.24,0,0,8302.07,10214.95,41982.85,41.51,24974.21,False,1,3.15,2.11,-1.04,False,38,60,False,Not Retained,Graduated,2,85.07,0.03,11.29,7.18,215.64,96.89,True,False,False,False
1053,Robin,Robinson,paul79@example.net,Business,Active,2024-01-23,2024,3.53,3.53,73,6,Good,564d3973-96ab-4cbe-ba53-9fa9d5f031ca,Community Service Award,Need-Based,13117.36,2023-08-31,2023-2024,True,3.17,0,2,16908.13,0,5072.44,0,0,8454.06,13117.36,24076.98,42.27,24032.5,True,3,3.7,3.53,-0.17,True,19,109,True,Retained,In Progress,2,96.58,0.45,9.72,-1.99,231.62,61.32,False,False,True,True
5567,James,Johnson,wruiz@example.org,Computer Science,Active,2024-03-21,2024,3.29,3.29,105,4,Good,6e645eca-bd0c-4e90-870f-4bb5635a8006,Athletic Excellence,Need-Based,8550.15,2025-01-04,2025-2026,True,3.22,3,3,21320.4,0,6396.12,0,0,7106.8,8550.15,57182.12,53.3,36576.73,True,1,3.06,3.29,0.23,True,33,63,True,Retained,In Progress,6,95.94,0.35,7.57,8.67,203.05,77.66,False,False,True,True
5982,Jacob,Bush,robinsonsally@example.com,History,Active,2022-06-28,2022,3.66,3.66,53,5,Good,39e8b2e8-3b9e-4e29-b733-b03e8fd65daf,Presidential Scholarship,Need-Based,1336.71,2024-11-22,2024-2025,False,2.87,1,3,1961.32,0,588.4,0,0,653.77,1336.71,29001.51,4.9,11099.87,True,4,3.1,3.66,0.56,True,23,95,True,Retained,In Progress,4,92.92,0.32,5.48,9.72,37.01,88.37,False,False,False,True
4678,Carol,Gibson,brownlisa@example.net,Economics,Active,2023-04-15,2023,3.51,3.51,111,3,Good,a55616ba-525e-4ac6-b867-16ab1ddcb0d0,Diversity Scholarship,Merit,2525.2,2023-07-24,2023-2024,True,3.26,2,2,5764.96,2305.98,0,0,0,2882.48,2525.2,26219.47,14.41,33402.02,True,1,3.01,3.51,0.5,True,32,54,True,Retained,In Progress,2,88.78,0.09,5.65,-4.18,51.94,92.69,False,False,False,True
3898,Rachel,Wilson,michealallen@example.net,Physics,Graduated,2025-07-03,2025,2.5,2.5,42,6,Warning,529adf93-9b51-4397-b23a-a8351da72ddf,Presidential Scholarship,Athletic,5939.98,2024-02-21,2024-2025,False,3.25,0,1,12372.39,0,0,6186.19,0,12372.39,5939.98,20368.96,30.93,27368.92,True,4,3.17,2.5,-0.67,True,11,41,False,Not Retained,Graduated,2,92.27,0.38,1.25,0.56,294.58,57.09,False,False,True,True
9936,James,Vasquez,heather36@example.net,History,Graduated,2025-03-11,2025,2.6,2.6,82,8,Warning,9734a549-f0db-4ba3-b3b1-851c4aa80ae1,STEM Innovation Grant,Athletic,1251.36,2024-02-12,2024-2025,True,3.31,3,3,3025.1,0,0,1512.55,0,1008.37,1251.36,46200.41,7.56,30132.88,True,6,3.93,2.6,-1.33,True,38,114,False,Not Retained,Graduated,2,85.27,0.44,10.16,-2.91,36.89,69.74,False,False,True,True
8312,Alyssa,Benitez,matthew67@example.net,Mathematics,Active,2025-11-10,2025,3.35,3.35,8,6,Good,20a106cb-a5f5-43bb-91c7-99d7616c688b,Athletic Excellence,Departmental,12660.9,2024-06-03,2024-2025,True,3.36,2,3,21217.21,0,0,0,6365.16,7072.4,12660.9,40979.12,53.04,16367.0,True,1,3.25,3.35,0.1,True,18,119,True,Retained,In Progress,3,94.09,0.43,4.78,6.77,2652.15,92.07,False,False,False,True
8947,Daniel,Williams,acruz@example.org,Physics,Active,2022-06-30,2022,3.69,3.69,94,7,Good,ea973e72-7d7c-4a06-b84d-67105bb977ee,First Generation Grant,Departmental,8240.74,2024-05-27,2024-2025,True,3.38,2,1,8754.65,0,0,0,2626.39,8754.65,8240.74,24640.81,21.89,24594.74,True,1,3.51,3.69,0.18,True,31,101,True,Retained,In Progress,1,91.8,0.41,14.54,-4.56,93.13,66.65,False,False,False,True
2714,Melissa,Ramirez,esparzajesse@example.net,English,Graduated,2022-07-23,2022,2.34,2.34,102,5,Warning,ecf18922-f3b4-478c-83a5-7686922fce71,STEM Innovation Grant,Departmental,12497.55,2023-06-22,2023-2024,False,2.53,3,2,28414.0,0,0,0,8524.2,14207.0,12497.55,47833.68,71.03,38769.32,True,1,3.56,2.34,-1.22,False,38,102,False,Not Retained,Graduated,4,97.33,-0.07,6.19,-0.93,278.57,92.18,True,False,False,False
4027,Amy,Martinez,xdiaz@example.org,Business,Active,2023-08-09,2023,2.48,2.48,54,4,Warning,935b7070-eb86-4fb3-a83a-f21cea47f977,Athletic Excellence,Departmental,10887.58,2023-03-27,2023-2024,False,3.13,2,1,11401.45,0,0,0,3420.44,11401.45,10887.58,34807.88,28.5,21664.27,False,4,3.56,2.48,-1.08,False,36,80,True,Retained,In Progress,7,91.44,-0.23,7.84,-2.0,211.14,79.74,True,False,False,False
5363,Steven,Wise,curtis49@example.org,Engineering,Active,2025-04-14,2025,3.29,3.29,11,3,Good,e616be94-3dd7-4a46-9ae3-bac5c1f45bfd,Athletic Excellence,Need-Based,12996.02,2024-05-23,2024-2025,False,3.14,2,2,25118.69,0,7535.61,0,0,12559.35,12996.02,37371.98,62.8,28796.61,True,2,3.63,3.29,-0.34,True,12,35,True,Retained,In Progress,4,90.72,-0.21,4.59,-3.01,2283.52,66.58,False,False,False,True
3849,Tina,Petersen,jshaw@example.net,Engineering,Active,2025-09-15,2025,2.81,2.81,41,2,Warning,fedf6334-4793-4be8-b123-e0590e41ac24,Presidential Scholarship,Merit,14596.09,2024-11-17,2024-2025,False,2.9,1,2,25053.96,10021.58,0,0,0,12526.98,14596.09,58037.5,62.63,45701.87,True,3,3.59,2.81,-0.78,True,15,36,True,Retained,In Progress,3,95.95,-0.08,6.58,0.92,611.07,57.72,False,False,False,True
2373,Kathleen,Espinoza,arodriguez@example.org,Business,Active,2023-11-30,2023,2.02,2.02,88,5,Warning,adc90301-e87c-4c1c-bc40-d4a037f41694,Community Service Award,Need-Based,10954.25,2024-11-26,2024-2025,True,3.08,2,2,15462.47,0,4638.74,0,0,7731.24,10954.25,46668.29,38.66,46467.22,False,1,3.49,2.02,-1.47,False,22,97,True,Retained,In Progress,2,86.48,0.38,14.79,-1.16,175.71,64.87,True,False,False,False
5492,Edward,Braun,michael18@example.org,Computer Science,On Leave,2024-06-19,2024,2.5,2.5,48,4,Warning,5765c88b-5e10-46ff-8674-9dc72bfd3777,STEM Innovation Grant,Departmental,7234.11,2023-07-17,2023-2024,True,2.76,2,3,17339.94,0,0,0,5201.98,5779.98,7234.11,50274.17,43.35,40169.56,False,2,3.38,2.5,-0.88,True,38,67,False,Not Retained,Graduated,8,90.39,0.18,1.24,9.71,361.25,57.02,False,False,True,True
6033,Sarah,Hickman,brookemonroe@example.net,Psychology,Active,2024-09-16,2024,2.94,2.94,110,8,Warning,c3ba9e5c-de85-4a9c-91c8-b7d3cfa21da2,STEM Innovation Grant,Athletic,8933.25,2023-02-26,2023-2024,True,2.63,2,2,14259.67,0,0,7129.83,0,7129.83,8933.25,56527.67,35.65,34765.9,False,6,3.82,2.94,-0.88,True,21,54,True,Retained,In Progress,4,87.15,-0.19,2.41,2.23,129.63,50.28,False,False,False,True
859,Stephanie,Ortega,davisalexa@example.org,History,Active,2023-02-08,2023,2.94,2.94,99,8,Warning,70cee8b8-f086-4039-9623-244d21c8c2f1,First Generation Grant,Departmental,7008.48,2024-11-07,2024-2025,False,3.44,1,3,12315.59,0,0,0,3694.68,4105.2,7008.48,25073.63,30.79,20072.75,False,1,3.6,2.94,-0.66,True,35,85,True,Retained,In Progress,4,89.66,0.21,11.9,9.69,124.4,64.97,False,False,True,True
6427,Joshua,Chase,lhill@example.org,Engineering,Graduated,2023-05-30,2023,2.48,2.48,54,5,Warning,e926475c-67af-4d71-b445-a7aa8ca52c40,Presidential Scholarship,Athletic,5773.81,2023-07-31,2023-2024,True,3.29,1,2,12823.9,0,0,6411.95,0,6411.95,5773.81,51337.48,32.06,34427.0,False,3,3.15,2.48,-0.67,False,21,95,False,Not Retained,Graduated,4,90.76,0.32,7.15,1.91,237.48,74.24,True,False,True,False
9096,Natalie,Walker,gilmorejohn@example.org,Engineering,Graduated,2024-10-13,2024,3.6,3.6,67,3,Good,06161e9b-ae16-49f4-a7c2-18c4bbb9ae44,STEM Innovation Grant,Need-Based,10408.37,2024-04-26,2024-2025,False,3.12,2,2,23508.82,0,7052.65,0,0,11754.41,10408.37,35734.14,58.77,20694.37,False,2,3.38,3.6,0.22,True,39,86,False,Not Retained,Graduated,6,93.3,0.49,0.46,-3.19,350.88,57.36,False,False,False,True
8788,Patrick,Fitzgerald,gcarter@example.com,History,Active,2022-11-08,2022,2.03,2.03,56,6,Warning,6a9210c2-448a-4e95-b1a4-e5d7d49c0341,Diversity Scholarship,Need-Based,14041.93,2023-10-11,2023-2024,True,2.6,0,3,32692.29,0,9807.69,0,0,10897.43,14041.93,30783.53,81.73,39219.44,False,5,3.42,2.03,-1.39,False,40,65,True,Retained,In Progress,4,89.39,-0.14,4.63,8.89,583.79,54.04,True,False,True,False
7775,Michelle,Meyer,ogonzalez@example.net,Computer Science,Active,2024-12-23,2024,2.11,2.11,56,6,Warning,3f4be57b-d1a1-4a9f-a4e8-89194aa6c7a9,Presidential Scholarship,Departmental,1704.03,2024-06-06,2024-2025,False,2.61,2,1,2901.53,0,0,0,870.46,2901.53,1704.03,43192.56,7.25,12307.03,True,5,3.45,2.11,-1.34,False,39,120,True,Retained,In Progress,6,95.69,0.13,4.23,-3.21,51.81,87.64,True,False,True,False
7182,James,Moody,rlindsey@example.com,History,Graduated,2024-12-11,2024,2.3,2.3,68,6,Warning,9e5f705f-4a72-4f91-a869-148e66f6fcf2,STEM Innovation Grant,Need-Based,2454.79,2024-04-08,2024-2025,True,3.43,3,2,4710.5,0,1413.15,0,0,2355.25,2454.79,49706.02,11.78,48298.55,True,1,3.58,2.3,-1.28,False,16,30,False,Not Retained,Graduated,8,90.65,-0.11,4.71,-0.63,69.27,88.58,True,False,True,False
6627,Tammy,Lopez,kimberly05@example.com,Physics,Active,2025-12-03,2025,2.71,2.71,24,5,Warning,aceba696-143f-4ce1-8591-cafd4e3feb54,STEM Innovation Grant,Merit,11225.74,2024-11-13,2024-2025,False,2.51,3,3,25832.45,10332.98,0,0,0,8610.82,11225.74,24967.1,64.58,26393.34,True,1,3.06,2.71,-0.35,True,18,102,True,Retained,In Progress,4,93.32,0.36,13.64,8.43,1076.35,74.51,False,False,False,True
2107,Lee,Hill,uwilliams@example.com,English,Active,2023-08-03,2023,3.62,3.62,1,4,Good,a4bb8336-a1a7-40c0-815a-5b7620db2c94,Leadership Scholarship,Merit,7369.31,2023-03-31,2023-2024,True,3.45,3,3,11926.69,4770.67,0,0,0,3975.56,7369.31,37818.17,29.82,44292.6,True,4,3.52,3.62,0.1,True,26,68,True,Retained,In Progress,8,92.21,0.32,6.16,-3.85,11926.69,93.95,False,False,True,True
506,Walter,Jenkins,arthur09@example.com,Engineering,Active,2022-12-27,2022,2.1,2.1,80,3,Warning,cd38864f-f153-4327-93d4-1db79b65cda2,Dean's Scholarship,Athletic,11938.52,2023-01-24,2023-2024,True,2.94,3,3,16544.96,0,0,8272.48,0,5514.99,11938.52,49284.65,41.36,25512.5,True,6,3.97,2.1,-1.87,False,30,39,True,Retained,In Progress,5,93.42,-0.03,13.36,-4.41,206.81,51.39,True,False,False,False
6090,Christine,Bell,jacksonjeremy@example.com,Engineering,On Leave,2023-06-26,2023,3.81,3.81,45,3,Good,aba6d93b-2fd4-458e-8a50-3c723744f047,Athletic Excellence,Departmental,12735.82,2023-07-07,2023-2024,False,2.91,1,1,22901.02,0,0,0,6870.31,22901.02,12735.82,51946.11,57.25,15115.94,True,4,3.54,3.81,0.27,True,17,62,False,Not Retained,Graduated,4,89.44,0.29,8.06,0.29,508.91,65.5,False,True,True,True
5883,Juan,Torres,moodyshelby@example.com,Business,Active,2025-12-18,2025,2.75,2.75,61,8,Warning,75e6ac67-a62d-4a68-a569-6bee7cf30e9d,First Generation Grant,Athletic,3154.34,2023-11-01,2023-2024,True,2.65,2,3,6090.71,0,0,3045.36,0,2030.24,3154.34,39785.06,15.23,13138.6,False,4,3.39,2.75,-0.64,True,32,41,True,Retained,In Progress,4,96.52,-0.16,2.17,3.44,99.85,64.46,False,False,True,True
8010,Thomas,Wright,rodriguezjoseph@example.net,Psychology,Active,2024-02-03,2024,3.2,3.2,112,5,Good,67950edf-928a-46ed-917d-107a1d487ef8,Leadership Scholarship,Departmental,13472.13,2024-07-29,2024-2025,False,3.1,1,2,17968.19,0,0,0,5390.46,8984.1,13472.13,25521.78,44.92,18794.53,True,1,3.22,3.2,-0.02,True,13,80,True,Retained,In Progress,7,94.46,0.35,7.89,-4.98,160.43,86.54,False,False,True,True
205,Matthew,Smith,johnjones@example.com,English,On Leave,2024-12-16,2024,2.51,2.51,96,3,Warning,ff970457-e643-4fd3-a73e-e63d14975b35,Community Service Award,Merit,7259.36,2024-11-20,2024-2025,True,2.99,0,3,14986.36,5994.54,0,0,0,4995.45,7259.36,26577.69,37.47,32900.32,True,5,3.0,2.51,-0.49,True,20,52,False,Not Retained,Graduated,4,88.04,0.26,5.72,-3.88,156.11,86.34,False,False,False,True
8470,Lori,Cooper,alexanderglass@example.org,Physics,Active,2024-09-26,2024,2.95,2.95,79,6,Warning,1c8e4e2a-ad53-4d61-ba49-45d559b897b3,Community Service Award,Need-Based,13466.56,2024-08-18,2024-2025,True,2.57,2,2,14688.83,0,4406.65,0,0,7344.41,13466.56,20774.45,36.72,21152.34,False,4,3.85,2.95,-0.9,True,32,112,True,Retained,In Progress,6,88.76,0.49,8.59,-0.18,185.93,59.01,False,False,False,True
4823,Tony,Dyer,michelle12@example.net,Physics,Active,2025-02-02,2025,3.53,3.53,7,4,Good,159d3190-d958-431b-9acf-03b78781ee42,First Generation Grant,Athletic,14994.5,2023-07-11,2023-2024,True,2.84,1,1,22864.39,0,0,11432.19,0,22864.39,14994.5,37209.76,57.16,31211.28,True,2,3.13,3.53,0.4,True,38,72,True,Retained,In Progress,7,88.2,0.42,0.68,5.41,3266.34,55.67,False,False,True,True
5228,Andre,Silva,kimberlysimon@example.org,History,Active,2023-01-22,2023,3.54,3.54,115,3,Good,79085102-0047-446b-a721-cd8943c03406,Dean's Scholarship,Need-Based,7660.02,2024-05-11,2024-2025,False,3.39,1,1,13069.41,0,3920.82,0,0,13069.41,7660.02,59473.51,32.67,43139.52,True,1,3.67,3.54,-0.13,True,25,75,True,Retained,In Progress,6,85.89,0.04,1.33,6.2,113.65,89.66,False,False,True,True
